university,career,inscription_date,gender,age,location,email,postal_code,first_name,last_name
universidad nacional de jujuy,agronomía,2020-09-14,femaleale,77,la rosa,sullivanamanda@yahoo.com,8133,christine,hill
universidad nacional de jujuy,licenciatura en psicología,2021-01-26,femaleale,17,chancay,daniel90@yahoo.com,6017,marie,english
universidad nacional de jujuy,ingeniería mecánica,2020-12-21,femaleale,60,ingeniero allan,rsandoval@yahoo.com,1891,sarah,ellis
universidad nacional de jujuy,licenciatura en psicología,2021-01-19,femaleale,5,arroyo de la ventana,joshuarose@gmail.com,8521,sandy,rowe
universidad nacional de jujuy,licenciatura en sociología,2020-09-09,femaleale,100,calera la norma,johnwalker@hotmail.com,5315,stephanie,morrison
universidad nacional de jujuy,medicina,2020-11-18,male,72,algarrobo,bentonbrian@gmail.com,8136,thomas,hardy
universidad nacional de jujuy,licenciatura en administración,2021-01-12,femaleale,14,canal 15 cerro de la gloria,jerry60@yahoo.com,7114,margaret,matthews
universidad nacional de jujuy,licenciatura en sociología,2020-11-24,male,61,el pingo,davisjeffrey@yahoo.com,3132,robert,braun
universidad nacional de jujuy,técnico para bioterios,2020-09-03,femaleale,90,comandante granville,rebecca20@yahoo.com,5736,lori,price
universidad nacional de jujuy,licenciatura en administración,2020-12-17,male,103,colonia la marta,fedwards@gmail.com,3185,brendan,obrien
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-11-05,femaleale,114,almirante brown,rebecca69@hotmail.com,3701,tiffany,rivas
universidad nacional de jujuy,ingeniería en informática,2020-11-06,male,115,carlos keen,tcampbell@hotmail.com,6701,luke,howard
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-09-15,male,100,alto verde,agriffith@hotmail.com,4608,david,hull
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-21,femaleale,27,arroyo ceibal,thomaswood@hotmail.com,3575,teresa,williams
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-15,male,69,agustin mosconi,tiffany81@hotmail.com,6667,alan,davis
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-11-04,male,95,paso del rey,qdaniels@hotmail.com,1742,jesse,marshall
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-24,femaleale,24,libertad,vthornton@hotmail.com,1716,heather,miller
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-07,femaleale,101,la torrecita,mescobar@hotmail.com,6553,alison,miller
universidad nacional de jujuy,licenciatura en ciencia política,2021-01-11,femaleale,9,bernasconi,dfrazier@gmail.com,8204,san,miles
universidad nacional de jujuy,medicina,2020-11-27,male,116,calderon,lawsonrobert@gmail.com,8101,jared,lewis
universidad nacional de jujuy,ingeniería electrónica,2020-10-17,femaleale,42,francisco berra,obauer@gmail.com,7221,allison,ford
universidad nacional de jujuy,ingeniería mecánica,2020-12-28,femaleale,17,b los aromos san patricio,howellchristian@hotmail.com,1727,lisa,nelson
universidad nacional de jujuy,licenciatura en sociología,2020-10-17,femaleale,107,flamenco,carolwong@gmail.com,2763,jessica,wagner
universidad nacional de jujuy,diseño industrial,2020-10-21,male,17,colonia alberdi,zjones@hotmail.com,6034,michael,morgan
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-02,femaleale,22,carlos tejedor,yolanda05@gmail.com,6455,julie,willia
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021-01-02,femaleale,88,agua salada,miranda84@hotmail.com,5751,susan,steele
universidad nacional de jujuy,licenciatura en psicología,2020-12-13,femaleale,93,altamirano,riddledeborah@gmail.com,1986,barbara,johnson
universidad nacional de jujuy,actuario,2020-09-02,male,11,los indios,kaylee92@yahoo.com,2709,william,macias
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-18,male,94,aguaditas,harmonkristy@yahoo.com,5707,sean,owens
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-01-14,femaleale,59,colonia rivas,kimberlydunn@gmail.com,3164,sharon,johnson
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-05,male,6,abra,heiditurner@gmail.com,3427,nicholas,walker
universidad nacional de jujuy,diseño industrial,2020-11-08,male,28,cacique ariacaiquin,jacobfernandez@hotmail.com,3041,earl,baker
universidad nacional de jujuy,licenciatura en ciencia política,2020-10-13,male,108,bajo de raco,mariagraham@hotmail.com,4103,justin,lee
universidad nacional de jujuy,licenciatura en artes,2020-10-13,male,110,la chispa,richard63@yahoo.com,2601,patrick,moon
universidad nacional de jujuy,farmacia,2020-10-25,male,112,los cardos,jeremiahalvarez@yahoo.com,2533,eric,sheppard
universidad nacional de jujuy,licenciatura en ciencia política,2020-11-19,femaleale,33,wilde,andrew50@hotmail.com,1875,victoria,gibson
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-08,femaleale,89,la isabel,jclark@yahoo.com,5743,debbie,lloyd
universidad nacional de jujuy,agronomía,2020-12-11,male,58,las perlas,valerie89@hotmail.com,8300,mr.,edward
universidad nacional de jujuy,ingeniería en informática,2021-01-25,femaleale,105,buena esperanza,manuellarson@gmail.com,8360,sara,boyle
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021-01-12,male,93,gobernador lanusse,loriwillis@yahoo.com,3376,vincent,anderson
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-09-18,male,111,angeloni,gregory83@gmail.com,3048,gregg,guerrero
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-22,male,67,coliqueo,lisaeaton@gmail.com,6743,jonathan,thornton
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-11-07,femaleale,30,colonia duportal,alyssalester@yahoo.com,2845,valerie,acosta
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-22,male,60,florencio varela,andersonrachel@yahoo.com,1888,roy,crawford
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-10-16,femaleale,72,bonpland,parsonsjeffrey@yahoo.com,3234,sharon,martin
universidad nacional de jujuy,bioquímica,2020-09-17,male,105,25 de mayo,kgibson@yahoo.com,8201,mark,weaver
universidad nacional de jujuy,diseño industrial,2020-11-16,male,95,argentina belvedere,icooper@hotmail.com,6367,eric,harrell
universidad nacional de jujuy,licenciatura en artes,2021-01-02,femaleale,116,campo garabato,devin93@yahoo.com,3572,carolyn,moore
universidad nacional de jujuy,ingeniería mecánica,2020-09-28,male,86,la florencia,michael46@yahoo.com,6317,chad,smith
universidad nacional de jujuy,bioquímica,2020-12-15,femaleale,47,general guido,justin81@gmail.com,7118,lisa,thomas
universidad nacional de jujuy,actuario,2021-01-31,femaleale,14,florentino ameghino,taylorkenneth@hotmail.com,9113,mackenzie,ward
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-02-01,male,99,alto de sierra,kclark@hotmail.com,5438,robert,pitts
universidad nacional de jujuy,medicina,2020-09-25,femaleale,52,campo yaguarete,thomas23@hotmail.com,3586,rebecca,wiley
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-11-14,femaleale,98,los frentones,sheilamendoza@gmail.com,3712,nicole,mendoza
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-30,femaleale,102,el guanaco,weaverwilliam@yahoo.com,6205,meghan,phillips
universidad nacional de jujuy,farmacia,2020-11-21,male,85,alpasinche,sherrydavidson@hotmail.com,5325,colin,nguyen
universidad nacional de jujuy,arquitectura,2020-09-23,femaleale,102,carlos casares,moorechristina@gmail.com,6530,beth,may
universidad nacional de jujuy,ciencias veterinarias,2020-10-06,male,46,cañada la negra,timothy61@gmail.com,5881,austin,payne
universidad nacional de jujuy,licenciatura en musicoterapia,2020-10-22,femaleale,114,amana,abigailsmith@yahoo.com,5386,jennifer,ruiz
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-10-09,femaleale,13,2 de mayo,warnermatthew@yahoo.com,3722,judy,oneal
universidad nacional de jujuy,medicina,2021-01-16,femaleale,69,agua de castilla,xmccarthy@hotmail.com,4651,dorothy,walters
universidad nacional de jujuy,técnico para bioterios,2020-11-06,male,31,anguil,mario74@hotmail.com,6326,robert,anderson
universidad nacional de jujuy,ingeniería en informática,2020-12-11,femaleale,100,chacras viejas,nicholas53@gmail.com,5770,emily,clark
universidad nacional de jujuy,actuario,2021-01-21,femaleale,87,centro comunitario cnia nue,arthur69@yahoo.com,3118,caitlin,baker
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021-01-20,femaleale,7,arroyo claro,briangarcia@hotmail.com,5560,jennifer,thomas
universidad nacional de jujuy,licenciatura en ciencia política,2020-09-10,male,77,cañadon de los indios,fhenry@gmail.com,8375,jacob,young
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-21,male,35,cañada la negra,jessicajones@yahoo.com,5881,david,dawson
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-09-20,femaleale,22,aeropuerto ezeiza,josephvalentine@gmail.com,1802,martha,brown
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-10,male,73,anecon grande,soconnell@yahoo.com,8416,william,myers
universidad nacional de jujuy,diseño industrial,2020-10-23,male,110,el pingo,mgonzalez@hotmail.com,3132,edward,phillips
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-12,male,95,los gauchos,michaelbrady@yahoo.com,6343,daniel,gray
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-01,femaleale,17,abra guazu,nicole59@yahoo.com,3197,jasmine,bradley
universidad nacional de jujuy,licenciatura en psicología,2020-12-11,male,4,arenaza,walkercarolyn@yahoo.com,6075,mr.,joshua
universidad nacional de jujuy,licenciatura en administración,2020-12-18,femaleale,14,barrio villa cordoba,gatesjohn@hotmail.com,3440,sharon,spears
universidad nacional de jujuy,licenciatura en musicoterapia,2020-11-15,male,53,santos lugares,jennifer88@hotmail.com,1676,reginald,terry
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2021-01-08,femaleale,34,arroyo grande,derrickevans@yahoo.com,7174,megan,thomas
universidad nacional de jujuy,técnico para bioterios,2021-01-12,male,87,ituzaingo,robertsfrank@yahoo.com,1714,todd,fitzgerald
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-04,femaleale,8,adrian maturano,jesse49@hotmail.com,5590,sarah,martin
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-11-23,male,90,antonio tomas,barkernicole@hotmail.com,3125,billy,zavala
universidad nacional de jujuy,farmacia,2020-09-26,male,34,doctor domingo harosteguy,johnstonjacqueline@yahoo.com,7212,nathan,schultz
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-12,femaleale,72,el abanico,fhernandez@yahoo.com,5429,lauren,gardner
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-10-13,male,109,acebal,bradleystevens@yahoo.com,2109,brian,payne
universidad nacional de jujuy,licenciatura en psicología,2021-02-01,femaleale,26,colonia duran,jeffreysmith@yahoo.com,3553,emily,barber
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-12-11,femaleale,23,puesto de isla,rrios@hotmail.com,3487,julie,gutierrez
universidad nacional de jujuy,agronomía,2020-12-14,femaleale,40,beruti,jasonsmith@yahoo.com,6424,colleen,hill
universidad nacional de jujuy,ingeniería electrónica,2020-09-09,male,20,algarrobo,bpitts@gmail.com,8136,russell,lawrence
universidad nacional de jujuy,licenciatura en psicología,2021-01-13,male,39,colonia lia y allende,christopherrobinson@yahoo.com,8200,troy,mcclure
universidad nacional de jujuy,licenciatura en psicología,2020-10-06,femaleale,90,campo clucellas,mknight@hotmail.com,2407,dawn,holt
universidad nacional de jujuy,licenciatura en musicoterapia,2021-01-11,male,2,25 de mayo,travismichael@yahoo.com,8201,corey,elliott
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-28,male,38,arroyo corralito,jmiller@yahoo.com,3122,terry,hale
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-02,femaleale,95,azteazu,ilopez@gmail.com,6365,yvonne,bennett
universidad nacional de jujuy,ingeniería electrónica,2020-11-09,male,115,alanices,emcgee@gmail.com,5771,michael,ke
universidad nacional de jujuy,ingeniería electrónica,2021-01-08,male,41,chipauquil,kimberlylewis@yahoo.com,8536,donald,patton
universidad nacional de jujuy,licenciatura en administración,2020-12-06,male,83,coronel pringles,john22@gmail.com,7530,carl,hall
universidad nacional de jujuy,actuario,2021-01-09,male,109,cutral co,nixonashley@gmail.com,8322,jeffrey,ar
universidad nacional de jujuy,arquitectura,2020-09-20,male,30,gobernador benegas,darrellgonzalez@yahoo.com,5544,anthony,thomas
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-22,femaleale,111,francisco paz,markstafford@gmail.com,2111,au,y
universidad nacional de jujuy,ingeniería electrónica,2020-10-15,male,34,agustin mosconi,igraves@yahoo.com,6667,matthew,horne
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-12-06,femaleale,111,quilmes oeste,daniel47@gmail.com,1879,cathy,cook
universidad nacional de jujuy,agronomía,2020-12-23,male,68,correa,joshua77@yahoo.com,2506,ryan,gordon
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-09-12,femaleale,57,blandengues,williamstonya@gmail.com,6032,melissa,saunders
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021-01-21,femaleale,59,12 de agosto,lisareeves@hotmail.com,2701,heidi,anderson
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-21,femaleale,67,la primavera,nsmith@hotmail.com,7543,rebecca,garcia
universidad nacional de jujuy,farmacia,2020-11-28,femaleale,43,aldea brasilera,hailey03@hotmail.com,3101,tina,ryan
universidad nacional de jujuy,licenciatura en ciencia política,2020-10-19,femaleale,9,campo garay,joseph11@hotmail.com,3066,megan,parker
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-27,femaleale,41,kilometro 125,kimdaniel@yahoo.com,6720,heather,ross
universidad nacional de jujuy,medicina,2020-12-01,male,3,adan quiroga,aschaefer@yahoo.com,5409,michael,smith
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-14,male,86,berraondo,johnsongina@hotmail.com,8124,george,garcia
universidad nacional de jujuy,bioquímica,2020-09-09,femaleale,39,est jauregui va flandria,rdunlap@gmail.com,6706,julie,johnston
universidad nacional de jujuy,diseño de imagen y sonido,2021-01-28,male,68,el medano,mooreerik@yahoo.com,5263,jacob,russell
universidad nacional de jujuy,ciencias veterinarias,2021-01-05,male,83,algarrobo del aguila,sandra35@hotmail.com,6323,brandon,smith
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-02-01,femaleale,89,cabure,bvillegas@hotmail.com,3371,jacqueline,ray
universidad nacional de jujuy,arquitectura,2020-11-14,femaleale,83,campo galloso,christinawilliams@yahoo.com,2212,lisa,garrett
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-09-17,male,7,ricardone,robertwells@gmail.com,2201,cory,martinez
universidad nacional de jujuy,farmacia,2020-11-24,male,4,berretta,zcook@yahoo.com,2501,dennis,woodard
universidad nacional de jujuy,ingeniería en informática,2020-10-20,male,58,arroyo vega,raymichael@gmail.com,3196,carlos,jordan
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-10-07,femaleale,76,santos lugares,rowemelissa@yahoo.com,1676,lisa,stokes
universidad nacional de jujuy,ingeniería en informática,2020-11-23,male,18,el araza,kwhite@hotmail.com,7249,geoffrey,fleming
universidad nacional de jujuy,contador público,2020-12-13,male,89,angelica,sanderskevin@gmail.com,2303,elijah,williams
